SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
28-Jan-2017,36,44191,43903,45237,44945,39952,1137,4781,0,11503,293,7,11,997,990,-407,-32,985,994,-405,-32
28-Jan-2017,37,43867,43671,44924,44734,39869,1155,4781,0,11503,126,3,10,949,996,-404,-50,936,996,-404,-53
28-Jan-2017,38,43155,42897,44282,44024,39313,1172,4781,0,11503,0,3,5,881,1004,-428,-96,840,1002,-428,-97
28-Jan-2017,39,41846,41634,42939,42721,38147,1184,4781,0,11503,0,4,9,62,979,-441,-48,66,979,-438,-44
28-Jan-2017,40,40373,40196,41374,41187,36832,1195,4781,0,11503,0,11,9,93,973,-390,15,63,979,-388,14
28-Jan-2017,41,39197,39014,40670,40988,35732,1217,4781,0,11503,0,7,10,-507,998,-337,-22,-491,999,-333,-22
28-Jan-2017,42,37800,37560,39177,39425,34511,1238,4781,0,11503,0,4,7,-519,985,-254,34,-530,988,-248,36
28-Jan-2017,43,36339,36097,38185,37936,33132,1250,4781,0,11503,0,3,3,-1022,1007,-221,12,-1008,1009,-221,8
28-Jan-2017,44,34957,34717,36881,36629,31887,1262,4781,0,11503,0,4,5,-1023,995,-246,-51,-1009,995,-243,-51
28-Jan-2017,45,33376,33071,35223,34896,30428,1269,4781,0,11503,0,5,7,-1023,1007,-194,-25,-1008,1008,-188,-21
28-Jan-2017,46,32313,32047,34020,33745,29364,1275,4781,0,11503,0,7,5,-1015,1012,-85,63,-991,1014,-80,64
28-Jan-2017,47,30833,30496,31716,31942,27959,1271,4781,0,11503,0,6,157,-277,1009,65,53,-251,1010,69,52
28-Jan-2017,48,29859,29495,30663,31194,27078,1266,4781,0,11503,0,18,410,-186,1000,117,31,-181,1000,118,31
29-Jan-2017,1,29390,29119,30803,31093,26746,1253,4781,0,11503,0,813,1363,484,999,97,103,508,1000,96,108
29-Jan-2017,2,29645,29402,31464,31741,27126,1240,4781,0,11503,0,1219,1739,517,1000,152,252,506,1000,155,257
29-Jan-2017,3,29220,28950,31443,31738,26776,1219,4781,0,11503,0,1623,2160,369,999,194,370,358,1000,193,371
29-Jan-2017,4,28391,28136,30827,31088,26019,1197,4781,0,11503,0,1836,2352,363,1000,212,365,358,1000,217,365
29-Jan-2017,5,27841,27614,30271,30563,25528,1187,4781,0,11503,0,1830,2349,340,1000,295,376,330,1000,295,377
29-Jan-2017,6,27554,27327,29980,30275,25216,1177,4781,0,11503,0,1826,2347,306,1000,291,455,331,1000,289,459
29-Jan-2017,7,27027,26761,29501,29753,24638,1149,4781,0,11503,0,1874,2393,997,999,283,498,986,1000,283,499
29-Jan-2017,8,26411,26167,28872,29145,23993,1121,4781,0,11503,0,1861,2378,997,1000,215,499,986,1000,208,499
29-Jan-2017,9,26000,25748,28454,28718,23584,1103,4781,0,11503,0,1854,2371,270,1000,135,493,234,1000,135,493
29-Jan-2017,10,25801,25561,28237,28513,23371,1084,4781,0,11503,0,1836,2353,233,1000,136,490,235,1000,135,490
29-Jan-2017,11,25877,25665,28286,28586,23378,1053,4781,0,11503,0,1809,2321,75,999,174,499,70,1000,176,498
29-Jan-2017,12,26106,25936,28262,28598,23551,1021,4781,0,11503,0,1556,2062,68,999,184,499,70,1000,184,499
29-Jan-2017,13,26890,26757,29303,29704,24258,985,4781,0,11503,0,1277,1782,-536,1000,245,498,-555,1000,247,497
29-Jan-2017,14,27603,27411,29871,30185,24933,948,4781,0,11503,0,1103,1608,-565,998,252,469,-554,999,251,469
29-Jan-2017,15,28683,28573,30511,30913,25924,931,4781,0,11503,0,256,591,-972,1030,206,453,-975,1033,203,451
29-Jan-2017,16,29161,29068,30795,30841,26373,913,4781,14,11503,0,11,161,-1023,991,182,385,-1008,992,179,383
29-Jan-2017,17,30952,30813,32585,32433,28052,903,4781,244,11503,0,10,7,-1023,1012,121,335,-1008,1014,120,335
29-Jan-2017,18,32707,32482,34339,34103,29671,893,4781,636,11503,0,9,8,-1023,989,113,333,-1008,991,113,332
29-Jan-2017,19,34450,34308,36082,35931,31265,894,4781,1000,11503,0,9,11,-1023,1012,164,238,-1008,1015,164,233
29-Jan-2017,20,35556,35476,37164,37095,32265,894,4781,1300,11503,0,5,8,-1003,1007,69,156,-974,1008,62,155
29-Jan-2017,21,36688,36539,37902,37759,33271,901,4781,1490,11503,0,5,4,-567,1031,-42,94,-559,1034,-43,91
29-Jan-2017,22,37372,37216,38702,38533,33895,907,4781,1580,11503,0,13,7,-583,1026,-134,3,-558,1026,-137,6
29-Jan-2017,23,38031,37823,38933,38733,34456,917,4781,1660,11503,0,13,14,-99,1016,-190,0,-97,1020,-189,0
29-Jan-2017,24,38407,38318,39319,39201,34887,926,4781,1650,11503,0,9,5,-126,1030,-177,10,-98,1028,-176,10
29-Jan-2017,25,39133,38867,39892,39624,35466,908,4781,1590,11503,0,12,11,516,986,-147,19,509,993,-144,18
29-Jan-2017,26,39445,39231,40224,40008,35758,889,4781,1280,11503,0,10,10,498,1017,-151,-18,510,1016,-149,-18
29-Jan-2017,27,39594,39322,40352,40081,35900,871,4781,980,11503,0,13,9,996,1007,-113,-32,986,1013,-112,-33
29-Jan-2017,28,39438,39220,40146,39921,35808,853,4781,841,11503,0,14,11,997,996,-60,-34,986,999,-57,-35
29-Jan-2017,29,39615,39457,40244,40081,36119,839,4781,651,11503,0,16,9,955,1032,24,-13,941,1033,26,-12
29-Jan-2017,30,39821,39572,40433,40187,36212,825,4781,486,11503,0,12,15,953,1010,20,52,941,1010,20,57
29-Jan-2017,31,40195,40030,40821,40658,36559,822,4781,306,11503,0,9,8,996,986,-17,127,986,988,-20,129
29-Jan-2017,32,40683,40598,41355,41276,37112,818,4781,161,11503,0,9,12,997,991,-63,169,986,994,-65,170
29-Jan-2017,33,41880,41692,42671,42497,38052,824,4781,50,11503,0,11,17,996,967,-180,179,985,966,-185,180
29-Jan-2017,34,43833,43760,44714,44633,39765,829,4781,0,11503,0,16,9,996,987,-265,209,985,991,-265,209
29-Jan-2017,35,45598,45549,46565,46516,41276,830,4781,0,11503,0,12,9,997,1022,-355,96,986,1020,-360,90
29-Jan-2017,36,45759,45592,46808,46640,41311,830,4781,0,11503,0,12,15,982,969,-437,15,959,968,-437,15
29-Jan-2017,37,45075,44870,46194,45996,40730,819,4781,0,11503,0,13,15,505,966,-452,-54,494,969,-451,-59
29-Jan-2017,38,44120,43935,45344,45159,39808,808,4781,0,11503,0,13,15,490,991,-453,-158,474,993,-451,-158
29-Jan-2017,39,42888,42683,44504,44317,38674,797,4781,0,11503,0,14,15,-410,985,-453,-139,-430,987,-451,-140
29-Jan-2017,40,41691,41502,43342,43141,37566,786,4781,0,11503,0,12,12,-440,999,-435,-164,-428,1002,-433,-165
29-Jan-2017,41,40512,40276,42034,41790,36419,767,4781,0,11503,0,8,8,-342,1017,-450,-122,-332,1019,-449,-120
29-Jan-2017,42,38932,38696,40405,40169,35096,748,4781,0,11503,0,4,10,-337,1009,-451,-81,-333,1009,-449,-79
29-Jan-2017,43,37440,37203,38993,38747,33750,725,4781,0,11503,0,4,5,-451,999,-451,-47,-444,1000,-449,-45
29-Jan-2017,44,35523,35216,37009,36841,32028,702,4781,0,11503,0,5,156,-452,1000,-391,-38,-443,1000,-384,-38
29-Jan-2017,45,33718,33504,35113,35043,30387,685,4781,0,11503,0,4,160,-453,1000,-320,-18,-444,1000,-318,-16
29-Jan-2017,46,32005,31770,33321,33228,28668,668,4781,0,11503,0,12,172,-454,1000,-250,67,-444,1000,-242,73
29-Jan-2017,47,29996,29809,31178,31154,26847,652,4781,0,11503,0,55,222,-409,999,-118,216,-403,1000,-114,221
29-Jan-2017,48,28885,28703,30781,30797,25828,635,4781,0,11503,0,787,982,-431,1000,-78,341,-402,1000,-74,344
30-Jan-2017,1,28672,28536,30993,31237,25715,615,4781,0,11503,0,1721,2105,127,1000,62,381,127,1000,66,381
30-Jan-2017,2,29240,29118,31548,31820,26314,594,4781,0,11503,0,1708,2102,116,999,131,381,128,1000,134,381
30-Jan-2017,3,29243,28981,31613,31863,26327,585,4781,0,11503,0,1770,2282,496,1000,192,393,493,1000,194,395
30-Jan-2017,4,28702,28450,31060,31329,25854,575,4781,0,11503,0,1758,2279,498,1000,184,454,493,1000,184,455
30-Jan-2017,5,28193,27925,30617,30870,25426,574,4781,0,11503,0,1824,2345,498,1000,250,498,493,1000,254,499
30-Jan-2017,6,28063,27851,30534,30840,25305,572,4781,0,11503,0,1871,2389,498,1000,283,499,493,1000,280,499
30-Jan-2017,7,27599,27374,30065,30357,24849,602,4781,0,11503,0,1866,2382,499,1000,228,499,493,1000,226,498
30-Jan-2017,8,27093,26904,29547,29876,24366,631,4781,0,11503,0,1854,2373,499,1000,278,499,492,1000,280,498
30-Jan-2017,9,26911,26702,29355,29663,24205,638,4781,0,11503,0,1844,2361,449,999,287,499,443,1000,286,498
30-Jan-2017,10,27003,26807,29429,29748,24302,644,4781,0,11503,0,1826,2340,451,1000,296,499,442,1000,295,499
30-Jan-2017,11,27714,27574,30125,30370,24967,667,4781,0,11503,0,1811,2196,322,992,297,499,320,991,295,499
30-Jan-2017,12,29201,29088,31347,31363,26324,690,4781,0,11503,0,1546,1675,351,990,288,497,317,992,287,496
30-Jan-2017,13,32538,32517,34027,34124,29453,699,4781,0,11503,0,379,498,-510,1000,292,402,-504,1000,292,397
30-Jan-2017,14,36029,35993,37153,37261,32742,708,4781,0,11503,0,10,122,-514,872,284,252,-504,835,282,247
30-Jan-2017,15,40224,40282,41346,41399,36612,768,4781,0,11503,0,8,7,-514,3,169,103,-504,-1,162,98
30-Jan-2017,16,42232,42061,43355,43190,38365,827,4781,1,11503,0,9,11,-514,0,4,16,-504,-1,-2,13
30-Jan-2017,17,43256,42998,44022,43971,39347,869,4781,57,11503,0,9,8,121,121,-127,-30,155,126,-128,-30
30-Jan-2017,18,43484,43217,44216,44146,39593,910,4781,184,11503,0,9,12,286,129,-111,-12,265,130,-109,-12
30-Jan-2017,19,44208,44073,45094,44953,40357,937,4781,350,11503,0,8,7,-189,318,-89,31,-184,324,-88,33
30-Jan-2017,20,44474,44239,45401,45167,40590,964,4781,525,11503,0,8,10,-190,326,-111,-18,-184,325,-111,-21
30-Jan-2017,21,44195,44066,45026,44897,40465,981,4781,710,11503,0,7,9,-133,326,-91,12,-126,325,-89,16
30-Jan-2017,22,44013,43895,44827,44716,40307,998,4781,932,11503,0,4,8,-127,326,-83,58,-127,326,-81,59
30-Jan-2017,23,43939,43815,44929,44807,40240,1040,4781,1020,11503,0,5,8,-356,441,-29,68,-353,443,-26,68
30-Jan-2017,24,43814,43724,44797,44705,40170,1082,4781,1030,11503,0,5,9,-362,445,-16,93,-353,442,-17,94
30-Jan-2017,25,43839,43786,44519,44466,40284,1143,4781,1010,11503,0,5,7,-75,257,14,151,-62,252,16,154
30-Jan-2017,26,43778,43700,44447,44380,40202,1204,4781,922,11503,0,4,6,-65,247,16,173,-63,238,16,173
30-Jan-2017,27,43631,43666,44531,44681,40161,1249,4781,758,11503,0,4,148,-201,-95,16,238,-202,-103,16,242
30-Jan-2017,28,43610,43545,44526,44573,40108,1294,4781,587,11503,0,5,162,-208,-103,77,287,-201,-104,80,287
30-Jan-2017,29,43571,43551,44434,44555,40165,1336,4781,509,11503,0,5,162,-155,-103,133,287,-151,-104,134,286
30-Jan-2017,30,43479,43459,44337,44464,40047,1377,4781,347,11503,0,5,163,-150,-103,136,287,-152,-101,136,286
30-Jan-2017,31,43252,43264,44264,44434,39868,1402,4781,219,11503,0,5,163,-407,95,127,287,-404,100,124,286
30-Jan-2017,32,44151,44207,45173,45376,40783,1426,4781,125,11503,0,5,163,-417,102,49,287,-403,98,43,286
30-Jan-2017,33,45051,45078,45866,45925,41524,1443,4781,60,11503,0,13,20,305,-129,-73,287,325,-138,-74,286
30-Jan-2017,34,46722,46854,47611,47760,42954,1460,4781,0,11503,0,11,7,330,-139,-139,286,324,-136,-143,286
30-Jan-2017,35,48249,48327,49136,49215,44239,1485,4781,0,11503,0,11,11,344,774,-276,201,345,814,-279,196
30-Jan-2017,36,48223,48237,49144,49151,44226,1509,4781,0,11503,0,15,15,375,985,-306,96,341,988,-303,94
30-Jan-2017,37,47521,47527,48708,48705,43703,1547,4781,0,11503,0,14,15,-308,973,-265,31,-303,972,-262,30
30-Jan-2017,38,46606,46620,47786,47798,42881,1584,4781,0,11503,0,12,15,-304,967,-264,93,-303,969,-262,98
30-Jan-2017,39,45605,45528,46982,46895,42053,1594,4781,0,11503,0,13,12,-511,967,-253,215,-504,971,-251,218
30-Jan-2017,40,44256,44156,45634,45525,40824,1604,4781,0,11503,0,14,16,-514,1017,-250,254,-504,1016,-248,256
30-Jan-2017,41,42755,42657,44102,43993,39381,1614,4781,0,11503,0,13,13,-514,996,-220,287,-504,997,-219,286
30-Jan-2017,42,41176,40931,42450,42191,37995,1624,4781,0,11503,0,14,13,-514,995,-146,287,-504,998,-138,286
30-Jan-2017,43,38982,38787,40111,39906,35955,1638,4781,0,11503,0,13,13,-514,984,-2,287,-504,985,3,286
30-Jan-2017,44,36528,36242,37655,37363,33784,1651,4781,0,11503,0,13,16,-514,994,45,287,-504,996,43,286
30-Jan-2017,45,34107,33839,35257,34987,31537,1657,4781,0,11503,0,9,12,-513,986,-28,287,-504,990,-29,286
30-Jan-2017,46,32073,31849,33196,32965,29567,1663,4781,0,11503,0,9,11,-514,1012,54,287,-504,1014,58,286
30-Jan-2017,47,29849,29595,30971,30712,27518,1701,4781,0,11503,0,9,12,-513,995,132,287,-504,996,133,286
30-Jan-2017,48,28563,28284,29742,29470,26352,1738,4781,0,11503,0,66,129,-513,1000,113,287,-504,1000,113,287
31-Jan-2017,1,28323,27959,30312,30210,26045,1770,4781,0,11503,0,877,1148,-512,1000,172,287,-502,1000,175,286
31-Jan-2017,2,28622,28350,30878,30983,26522,1801,4781,0,11503,0,1145,1527,-511,1000,187,297,-504,1000,186,299
31-Jan-2017,3,28343,28107,30519,31322,26315,1821,4781,0,11503,0,1520,2043,-56,1000,183,417,-36,1000,182,422
31-Jan-2017,4,27660,27410,29975,30730,25712,1840,4781,0,11503,0,1696,2215,-19,999,209,499,-36,1000,209,498
31-Jan-2017,5,27059,26847,29865,30171,25185,1883,4781,0,11503,0,1697,2218,-509,1000,164,499,-503,1000,159,498
31-Jan-2017,6,26829,26634,29673,29986,24947,1926,4781,0,11503,0,1734,2252,-510,1000,86,499,-503,1000,86,498
31-Jan-2017,7,26381,26207,29273,29457,24514,1931,4781,0,11503,0,1782,2297,-510,999,85,499,-504,1000,86,499
31-Jan-2017,8,25981,25688,28883,28951,24082,1936,4781,0,11503,0,1792,2311,-510,1000,86,499,-503,1000,86,498
31-Jan-2017,9,25511,25337,28326,28556,23701,1948,4781,0,11503,0,1705,2215,-510,937,86,499,-503,937,86,499
31-Jan-2017,10,25621,25481,28488,28576,23836,1959,4781,0,11503,0,1756,2161,-511,918,86,499,-504,907,86,498
31-Jan-2017,11,26005,26142,28791,28921,24438,1990,4781,0,11503,0,1675,1767,-511,153,115,480,-503,132,115,478
31-Jan-2017,12,27500,27497,30112,30068,25612,2020,4781,0,11503,0,1502,1483,-510,102,86,386,-503,98,86,380
31-Jan-2017,13,31071,31047,33102,33106,28837,2030,4781,0,11503,0,389,355,-511,-531,155,236,-503,-559,161,231
31-Jan-2017,14,34371,34449,36122,36173,31909,2040,4781,0,11503,0,15,12,-511,-625,195,87,-503,-638,190,82
31-Jan-2017,15,38558,38619,40738,40838,35788,2046,4781,0,11503,0,6,5,-510,-1002,41,-62,-503,-1007,34,-68
31-Jan-2017,16,40410,40364,42827,42813,37456,2051,4781,10,11503,0,7,7,-510,-1009,-126,-165,-503,-1012,-130,-168
31-Jan-2017,17,41575,41479,44634,44622,38507,2062,4781,45,11503,0,5,2,-962,-1001,-244,-247,-966,-1002,-248,-247
31-Jan-2017,18,41623,41609,44715,44728,38631,2072,4781,122,11503,0,7,7,-1022,-994,-274,-195,-1008,-994,-271,-194
31-Jan-2017,19,42500,42475,45548,45553,39384,2075,4781,209,11503,0,8,9,-1023,-990,-271,-156,-1008,-992,-269,-155
31-Jan-2017,20,42845,42742,45902,45840,39635,2077,4781,290,11503,0,8,10,-1023,-978,-272,-176,-1008,-981,-269,-177
31-Jan-2017,21,43017,42767,46136,46059,39619,2087,4781,391,11503,0,4,156,-1023,-999,-328,-165,-1008,-1002,-331,-164
31-Jan-2017,22,43136,42873,46230,46163,39729,2096,4781,458,11503,0,5,165,-1023,-981,-356,-129,-1008,-984,-355,-128
31-Jan-2017,23,43273,43022,46395,46251,39811,2070,4781,509,11503,0,5,69,-1023,-975,-383,-136,-1008,-978,-381,-136
31-Jan-2017,24,43375,43119,46471,46264,39842,2043,4781,553,11503,0,4,6,-1024,-974,-337,-157,-1008,-976,-335,-159
31-Jan-2017,25,43636,43411,46779,46592,40097,1984,4781,568,11503,0,3,4,-1024,-981,-268,-267,-1008,-984,-260,-272
31-Jan-2017,26,43590,43300,46736,46474,39994,1925,4781,560,11503,0,9,11,-1023,-995,-177,-342,-1008,-999,-176,-342
31-Jan-2017,27,43632,43297,46754,46456,39975,1845,4781,506,11503,0,9,11,-1024,-984,-197,-308,-1008,-987,-196,-306
31-Jan-2017,28,43605,43234,46690,46319,39900,1764,4781,435,11503,0,8,13,-1024,-1021,-197,-235,-1008,-1024,-196,-233
31-Jan-2017,29,43681,43392,46715,46444,40043,1691,4781,362,11503,0,5,9,-1023,-1003,-163,-240,-1008,-1001,-160,-240
31-Jan-2017,30,43645,43337,46667,46383,39964,1617,4781,293,11503,0,7,10,-1024,-997,-160,-234,-1008,-1001,-158,-234
31-Jan-2017,31,43768,43513,46854,46588,40106,1515,4781,216,11503,0,6,9,-1023,-1035,-160,-262,-1008,-1036,-158,-264
31-Jan-2017,32,44460,44246,47565,47376,40771,1412,4781,128,11503,0,6,10,-1023,-997,-160,-319,-1008,-998,-158,-318
31-Jan-2017,33,45284,45101,47266,47028,41456,1341,4781,58,11503,0,15,13,-341,-457,-224,-345,-307,-435,-229,-346
31-Jan-2017,34,46755,46729,48710,48742,42679,1270,4781,3,11503,0,12,11,-307,-373,-366,-297,-307,-375,-370,-295
31-Jan-2017,35,48117,47942,50660,50022,43803,1213,4781,0,11503,0,13,13,-699,-408,-446,-377,-706,-407,-446,-383
31-Jan-2017,36,48159,47965,50795,50146,43841,1156,4781,0,11503,0,12,9,-706,-385,-456,-477,-677,-371,-454,-478
31-Jan-2017,37,47927,47613,49743,49475,43559,1117,4781,0,11503,0,15,15,-264,-2,-456,-479,-261,-1,-454,-480
31-Jan-2017,38,47314,46999,49132,48861,42969,1078,4781,0,11503,0,14,16,-268,0,-456,-480,-260,-1,-454,-479
31-Jan-2017,39,46565,46282,48199,47927,42346,1042,4781,0,11503,0,14,17,-112,351,-436,-472,-106,365,-433,-472
31-Jan-2017,40,45408,45130,46964,46707,41296,1005,4781,0,11503,0,15,11,-97,361,-427,-417,-106,370,-425,-412
31-Jan-2017,41,44054,43893,46116,45951,40083,973,4781,0,11503,0,11,6,-609,911,-452,-390,-607,925,-451,-393
31-Jan-2017,42,42419,42209,44479,44252,38543,940,4781,0,11503,0,12,11,-618,917,-404,-426,-607,917,-397,-425
31-Jan-2017,43,40535,40301,42321,42082,36841,921,4781,0,11503,0,10,6,-536,825,-296,-344,-528,822,-292,-342
31-Jan-2017,44,38110,37803,39750,39438,34582,901,4781,0,11503,0,15,7,-519,789,-240,-266,-528,792,-234,-263
31-Jan-2017,45,35867,35577,37817,37513,32519,885,4781,0,11503,0,8,7,-1020,806,-155,-167,-1008,806,-150,-165
31-Jan-2017,46,33834,33549,35657,35356,30549,869,4781,0,11503,0,6,9,-1023,815,-79,-115,-1008,822,-76,-111
31-Jan-2017,47,31814,31380,33534,33086,28687,832,4781,0,11503,0,22,29,-1007,977,-51,-40,-993,982,-50,-39
31-Jan-2017,48,30140,29874,32563,32164,27161,794,4781,0,11503,0,744,784,-1015,998,-33,-31,-993,998,-30,-29
01-Feb-2017,1,29859,29514,32576,32355,26861,783,4781,0,11503,0,1642,1788,-475,985,72,62,-458,985,76,66
01-Feb-2017,2,30039,29808,32789,32708,27178,771,4781,0,11503,0,1704,1845,-446,991,134,168,-430,993,135,173
01-Feb-2017,3,29882,29499,32419,32414,26938,770,4781,0,11503,0,1937,2179,199,965,208,303,212,966,214,306
01-Feb-2017,4,29221,28840,31739,31740,26329,769,4781,0,11503,0,1918,2164,260,977,297,393,258,979,296,396
01-Feb-2017,5,28663,28276,31174,31188,25878,771,4781,0,11503,0,1911,2312,860,971,279,363,870,972,278,359
01-Feb-2017,6,28312,28036,30695,31037,25536,772,4781,0,11503,0,1783,2300,883,1000,297,290,870,1000,297,289
01-Feb-2017,7,27907,27639,30385,30638,25109,802,4781,0,11503,0,1878,2399,991,1000,297,286,983,1000,297,286
01-Feb-2017,8,27392,27140,29854,30120,24597,831,4781,0,11503,0,1862,2380,902,999,286,286,863,1000,283,286
01-Feb-2017,9,27057,26842,30147,30486,24334,847,4781,0,11503,0,1856,2376,-634,999,233,286,-664,1000,232,286
01-Feb-2017,10,27051,26847,30165,30466,24376,863,4781,0,11503,0,1835,2351,-679,1000,233,286,-665,1000,232,286
01-Feb-2017,11,27717,27580,30886,31139,25010,881,4781,0,11503,0,1810,2197,-759,999,280,286,-753,1000,283,286
01-Feb-2017,12,28954,28961,31976,32041,26157,898,4781,0,11503,0,1658,1797,-764,993,297,286,-757,992,296,286
01-Feb-2017,13,32165,32331,34230,34409,29096,922,4781,0,11503,0,453,564,-1012,831,297,286,-1006,829,297,286
01-Feb-2017,14,35602,35639,37235,37416,32261,945,4781,0,11503,0,10,168,-1023,803,297,286,-1008,802,296,286
01-Feb-2017,15,39627,39678,41257,41302,35962,970,4781,0,11503,87,7,17,-1023,740,219,285,-1008,738,212,284
01-Feb-2017,16,41263,41085,42899,42713,37295,995,4781,2,11503,277,13,16,-1023,721,84,213,-1008,728,78,209
01-Feb-2017,17,41798,41833,43456,43484,38054,1018,4781,48,11503,118,9,12,-1023,959,-26,136,-1008,966,-27,136
01-Feb-2017,18,41942,41814,43572,43435,38136,1041,4781,142,11503,0,7,13,-1023,986,4,152,-1008,990,7,153
01-Feb-2017,19,42581,42416,44014,44038,38754,1093,4781,289,11503,0,6,10,-827,978,25,217,-806,977,26,219
01-Feb-2017,20,42544,42383,43993,44041,38791,1145,4781,457,11503,0,5,6,-810,991,-34,237,-807,993,-38,239
01-Feb-2017,21,42382,42179,43664,43915,38634,1199,4781,616,11503,0,5,9,-566,862,-111,285,-537,857,-115,286
01-Feb-2017,22,42260,42083,43500,43805,38523,1253,4781,784,11503,0,5,6,-526,850,-109,275,-539,849,-102,273
01-Feb-2017,23,42127,41937,43297,43556,38420,1310,4781,987,11503,0,5,5,-565,571,14,204,-537,562,16,204
01-Feb-2017,24,41784,41638,42944,43292,38073,1366,4781,1170,11503,0,5,9,-527,558,-28,252,-539,553,-33,254
01-Feb-2017,25,41502,41306,43239,43036,37826,1428,4781,1290,11503,0,6,9,-1022,240,-109,282,-1008,230,-109,283
01-Feb-2017,26,41049,40885,42783,42608,37427,1489,4781,1370,11503,0,5,9,-1024,226,-105,261,-1008,224,-102,258
01-Feb-2017,27,40850,40678,42061,42299,37298,1541,4781,1380,11503,0,5,9,-601,118,-5,195,-573,114,3,195
01-Feb-2017,28,40613,40448,41786,42067,37108,1593,4781,1360,11503,0,7,7,-566,114,85,235,-574,116,83,235
01-Feb-2017,29,40632,40459,41828,42108,37212,1657,4781,1250,11503,0,5,9,-565,343,-26,180,-537,348,-28,177
01-Feb-2017,30,40287,40149,41393,41989,36949,1720,4781,1010,11503,0,5,163,-439,392,-62,110,-431,414,-67,110
01-Feb-2017,31,40230,40136,41427,42086,36906,1750,4781,715,11503,0,7,164,-387,996,-203,153,-382,1000,-208,153
01-Feb-2017,32,40982,40940,42226,42950,37719,1780,4781,430,11503,0,8,166,-368,1000,-268,60,-351,1000,-266,57
01-Feb-2017,33,41949,41886,42794,42735,38633,1796,4781,224,11503,0,13,25,771,999,-232,59,805,1000,-227,59
01-Feb-2017,34,43554,43541,44422,44421,40091,1811,4781,33,11503,0,14,17,983,1000,-233,-21,963,1000,-238,-25
